Site;Type;Season;Site #;Moment;2378-TCDD_A;12378-PeCDD_A;123478-HxCDD_A;123678-HxCDD_A;123789-HxCDD_A;1234678-HpCDD_A;OCDD_A;2378-TCDF_A;12378-PeCDF_A;23478-PeCDF_A;123478-HxCDF_A;123678-HxCDF_A;234678-HxCDF_A;123789-HxCDF_A;1234678-HpCDF_A;1234789-HpCDF_A;OCDF_A;2378-TCDD_C;12378-PeCDD_C;123478-HxCDD_C;123678-HxCDD_C;123789-HxCDD_C;1234678-HpCDD_C;OCDD_C;2378-TCDF_C;12378-PeCDF_C;23478-PeCDF_C;123478-HxCDF_C;123678-HxCDF_C;234678-HxCDF_C;123789-HxCDF_C;1234678-HpCDF_C;1234789-HpCDF_C;OCDF_C
Big Bend, TX ;Remote;Fall;23;21;0.00137834206026146;0.00475142758006619;0.00541919575799354;0.0098196169617798;0.00920321556249799;0.151215252501964;0.570710659506405;0.00664343745455067;0.00827005230603326;0.010667168920502;0.0148364395926156;0.0142371604528823;0.0217024664490647;0.00101021342443302;0.0842415266140726;0.00999083958503264;0.0759029852698453;0.0224046759080976;0.0370419810073466;0.0205947422874429;0.037317803179735;0.0349752733043189;0.411216911539461;0.410180838217167;0.0175446529233784;0.0408664015454843;0.0527117353466702;0.0863434806225155;0.0828558617456257;0.126301629148159;0.00587912906547681;0.611902244895641;0.0725701137691925;0.0785394114489886
Big Bend, TX ;Remote;Fall;23;25;0.00104237974036749;0.00413840312627689;0.0053674777526163;0.00964590204963146;0.00925695437260973;0.13773414649865;0.625427842467883;0.00767004792947898;0.00959922833439781;0.0110616715369055;0.0129597361316686;0.0132864521633414;0.0167869811313504;0.00203808576550133;0.0656232497276198;0.00886800672062531;0.0594934345510753;0.0155488512895175;0.0485047409545768;0.0268086098410439;0.0481777916056471;0.0462351386497456;0.443559296470442;0.485384141706225;0.0156463232922708;0.0503920287845322;0.0580692583897944;0.0711175616536878;0.0729104413303786;0.0921198667518242;0.0111841544157182;0.59067357514121;0.0798207534035517;0.0575634869112788
Big Bend, TX ;Remote;Fall;23;29;0.0;0.0;0.00522455931075029;0.00872694904311485;0.00919135432740619;0.129646471482066;0.612686003935565;0.00744983456794254;0.00888175081533175;0.0101782155363007;0.0127130943055674;0.014454614065031;0.0239555719045116;0.0;0.0736082354406392;0.00928810542695191;0.0739952398388221;0.0;0.0;0.0217619086483711;0.036350447293129;0.0382848392239037;0.416123222134834;0.475956407336354;0.0181560952902859;0.0334207077615192;0.0382991117455432;0.0604860983814561;0.068771865242954;0.113975326869541;0.0;0.554357330147215;0.0699504518181696;0.067696992222521
Big Bend, TX ;Remote;Spring;23;11;0.0;0.0;0.0;0.00630940748504192;0.0;0.131493165565356;0.637651914302553;0.00636419250159119;0.0;0.00587112738442469;0.0151206639956132;0.00860124728046574;0.0257580876291626;0.0;0.0907878998263199;0.0;0.0720422940294712;0.0;0.0;0.0;0.0108983660061387;0.0;0.325394852830267;0.339699093783208;0.0205223330876515;0.0;0.0308556072755265;0.0682548841935813;0.0388261479270268;0.116272360042302;0.0;0.786691985280565;0.0;0.0792224353157298
Big Bend, TX ;Remote;Spring;23;15;0.0;0.0;0.0;0.0129072617512974;0.00980492287351811;0.149627208647658;0.603602798559521;0.00640894699567248;0.00917934837999834;0.00926871618341393;0.0119625165809655;0.0165968746726725;0.0213206005677951;0.0;0.0947043202542902;0.0;0.054616484533197;0.0;0.0;0.0;0.0215280439209199;0.0163536476077982;0.319076529353959;0.310056726947493;0.0158991575466531;0.0485548352333011;0.0490275527716681;0.0602378655692978;0.0835744133465799;0.107360977279905;0.0;0.724131198560966;0.0;0.0559515557535235
Big Bend, TX ;Remote;Spring;23;19;0.0;0.0;0.0;0.00829454586987719;0.00788876954292712;0.144957632165455;0.567525957769978;0.0;0.00374746390348876;0.00435612843273627;0.00939252894072281;0.0107650077598686;0.0170664757291744;0.0;0.096503162655046;0.00671917888725634;0.122783148343469;0.0;0.0;0.0;0.0234805229356266;0.0223318355329459;0.330944660912153;0.397919734914844;0.0;0.0467609829448606;0.0543559197886252;0.0607722007605044;0.0696525096595314;0.110424710515489;0.0;0.704600906050105;0.049058905445375;0.23184225349287
Big Bend, TX ;Remote;Spring;23;23;0.0;0.00609915277216672;0.00598049220472638;0.014452856149688;0.0104895934858402;0.131262311021595;0.447540166559818;0.0117948596220768;0.0137408928154507;0.0159717113284386;0.0215724897384773;0.0261290552395268;0.0299499252435676;0.0;0.150010679445085;0.0129102688785707;0.102095545494972;0.0;0.0154289488071869;0.009615017741211;0.023236292855728;0.0168644359045794;0.335130877199452;0.228067629283274;0.0183584515345786;0.0241179656157856;0.0280334902409979;0.048792270531401;0.0590982286899861;0.0677402039632414;0.0;0.642704626320135;0.0553126588452774;0.0513083510300443
Big Bend, TX ;Remote;Spring;23;27;0.0;0.0;0.0;0.0153954223326672;0.00801966868622795;0.145290639794816;0.490077855262836;0.0120587718793423;0.0148100450899594;0.0174149739292244;0.0236492419159783;0.0306152315167921;0.0288590996915884;0.0;0.122197506295815;0.0121465784536135;0.0794649651511396;0.0;0.0;0.0;0.0172946669149661;0.00900900902227261;0.291041275719203;0.186309417888303;0.0147590900947714;0.0226773629982903;0.0266660690767598;0.0460661345108966;0.059635119727957;0.0562143671657347;0.0;0.623879258848567;0.0620143454060477;0.0351797861920916
Big Bend, TX ;Remote;Summer;23;12;0.0;0.0;0.0;0.0147170611763281;0.0105185001836048;0.139913730636502;0.505665847530854;0.0;0.0;0.00331465343274018;0.0133204871996378;0.019269185217133;0.0168826347479689;0.0;0.141655028568511;0.0;0.13474287130672;0.0;0.0;0.0;0.0207740679613709;0.014847532061453;0.287058866134373;0.282228503998842;0.0;0.0;0.0143009687056982;0.0484659419394264;0.070109989068494;0.0614266417749232;0.0;0.740025858880553;0.0;0.1123103786191
Big Bend, TX ;Remote;Summer;23;16;0.0;0.0;0.0;0.0;0.0;0.200441785512882;0.510041417409732;0.01426599172352;0.0;0.0;0.0166037735960788;0.0245190980359644;0.0336309249975835;0.0;0.163994477666406;0.0;0.0365025310578337;0.0;0.0;0.0;0.0;0.0;0.289978961853139;0.171085616908136;0.0221125313974389;0.0;0.0;0.0354225573578609;0.0523091423474407;0.0717483506283269;0.0;0.769609536933266;0.0;0.0253344064975239
Big Bend, TX ;Remote;Summer;23;20;0.0;0.00532472952993671;0.0;0.0169218099694917;0.00972440013982954;0.183793418567892;0.468328012291416;0.0116986112940244;0.0146204437922508;0.0147896619186832;0.022009634136683;0.0266123664555147;0.025348871318256;0.0;0.137202035136383;0.00891215323277394;0.0547138522168647;0.0;0.00733158327391779;0.0;0.0206233759230807;0.0118515667101649;0.283768484525081;0.172926004260049;0.0246113682475555;0.0243188470827535;0.0246003152651709;0.0426942687262128;0.0516226447852908;0.0491717180416027;0.0;0.674355419927561;0.0438037149359479;0.0295715479098342
Big Bend, TX ;Remote;Summer;23;24;0.0;0.00588502728671664;0.00580925439111667;0.0191452818666368;0.0119721155892743;0.174808042041792;0.424302889433778;0.0179329157324986;0.0181349767483396;0.0224540311329694;0.0277833905968041;0.0367751060949201;0.02907152958745;0.0;0.130682966285535;0.00868862395480835;0.0665538492573597;0.0;0.00724615146188131;0.00417946248132951;0.0137740546150718;0.00861332703970186;0.269919269906897;0.124511744050914;0.0186660356918869;0.0205565735003871;0.025452359149406;0.0413098993645585;0.0546792849709588;0.0432251764753826;0.0;0.632286447597017;0.0420383721845484;0.0238653757264459
Big Bend, TX ;Remote;Summer;23;28;0.00498149729335909;0.0;0.00948856626889808;0.0165575481664992;0.01781478319268;0.152931966981961;0.507258753201395;0.0117421007712515;0.0130467786379648;0.0127384002182562;0.0183603757567148;0.0270186924767197;0.0281573204161535;0.0;0.107861277139067;0.0149682133149274;0.0570737261641536;0.0432900432702921;0.0;0.00972644376181752;0.0169726443923273;0.0182613981862085;0.27795981721742;0.191715976354191;0.0178622979272262;0.0207758848706609;0.0202848184762469;0.034750594918579;0.0511381493455961;0.0532932249720725;0.0;0.626999448326012;0.0870104799406861;0.0279390589474786
Big Bend, TX ;Remote;Winter;23;10;0.00056819873108727;0.00433995600692608;0.0102032257439043;0.012451669289691;0.0163181263463143;0.201004358908348;0.597736945630786;0.00305745030120499;0.00456452978815822;0.00595255811576449;0.00950244731600831;0.00930493060969973;0.0117048938103072;0.00333884395647346;0.0497309173174394;0.0112692747853047;0.0489516733425818;0.0283324340013173;0.114940881442804;0.0502204051178764;0.0612872724584858;0.080318022598509;0.378390355031302;0.430048938902293;0.0206174281008697;0.0693240188989766;0.0904047668579287;0.104745146032467;0.10256792625338;0.129022637083156;0.0368039607240194;0.580763397407925;0.131603892782849;0.111395709673348
Big Bend, TX ;Remote;Winter;23;14;0.0;0.0;0.0;0.0114231974792029;0.0113855799450216;0.174363636339205;0.593673981259428;0.0106520376182028;0.0;0.0114984325972969;0.0144451410577671;0.0150344827498611;0.0182131661412105;0.0;0.0904576802344351;0.0;0.048852664578369;0.0;0.0;0.0;0.0504583344358133;0.0502921709667997;0.404853407802726;0.440851804816838;0.0316788484627018;0.0;0.0762419455163198;0.0850718162220769;0.0885426281664763;0.107262858603523;0.0;0.863486743575287;0.0;0.0602764734678211
Big Bend, TX ;Remote;Winter;23;18;0.00156257561014464;0.0;0.0;0.0;0.0;0.145454936186047;0.638870251510643;0.00592998100331646;0.00479072355904684;0.0116749543825811;0.0130868546028638;0.013612665749018;0.0127557883488049;0.0;0.10734336701164;0.0110907197844241;0.0338271822514708;;;;;;;;;;;;;;;;;
Big Bend, TX ;Remote;Winter;23;22;0.0;0.00355655638932313;0.00470037351460376;0.00848033170750158;0.00851607600535198;0.140189087254442;0.568602219728377;0.00679141421397328;0.0114024270419414;0.0137347416648156;0.0187210694752371;0.0167730059092789;0.0212142333804479;0.00125998606429927;0.0930334387845501;0.0105266920345581;0.0724983468312986;0.0;0.0213279030758482;0.0161592577392017;0.0291542502632356;0.029277134395715;0.39553236016203;0.399156896364253;0.01330695286308;0.0301676241876503;0.0363382745914131;0.0756372301539327;0.0677666257267779;0.0857101596069929;0.00509062028011864;0.601722344275835;0.0680846144274306;0.0531919775994744
Big Bend, TX ;Remote;Winter;23;26;0.0;0.00337373075640395;0.00458565346078109;0.00768096954251779;0.00807402554083294;0.119407140502163;0.633688175634738;0.00781198820862284;0.00886013756198063;0.0110874549593187;0.0153291844001213;0.013724205697429;0.0165738617648953;0.0;0.0674091057827678;0.00892564690729185;0.0734687192801361;0.0;0.0357452715578329;0.0237549843332644;0.0397895987359917;0.0418257401849536;0.434634873314859;0.511122559555719;0.0171274685842739;0.0345135565923466;0.0431897926557695;0.076677316257883;0.068649135738864;0.0829032521881112;0.0;0.57397852450435;0.0760005578267714;0.0665687278293512
Bixby, OK;Rural;Fall;9;3;0.00076757670181222;0.00594603828262064;0.00826843020354899;0.0138163806369531;0.0130357811745544;0.192632387159864;0.657521626135967;0.00307937166921885;0.00396453621929211;0.00615414706865722;0.00842763980793406;0.00610486486831551;0.00816182232912481;0.00329999251739418;0.0344436639215694;0.0062022802075119;0.0281734610956613;0.0355260358720147;0.0982028200792633;0.044361241154121;0.0741267421051616;0.0699387209035817;0.4691576765822;0.491915065552623;0.0395259313563145;0.0567703153227907;0.0881245246115776;0.112656609717652;0.0816068786187741;0.1091032903247;0.0441127026754577;0.570110502001852;0.102659957741791;0.0905492198389024
Bixby, OK;Rural;Fall;9;9;0.000652497381841281;0.00381891767579223;0.0114292283201633;0.00604140255035604;0.0121151871053664;0.190193541854695;0.684192886624547;0.00308492558404716;0.0019887947471277;0.00373634356500947;0.00446763715455711;0.00358954514535757;0.00548443208115924;0.00154030399243712;0.0262720595618434;0.00339309432218819;0.0379992023335123;0.0385756676999759;0.242478240060754;0.0779420099861501;0.041199549498848;0.0826199291762029;0.434486066221316;0.525801313926672;0.0385325801262061;0.0519284697642038;0.0975578822925225;0.103184792761444;0.0829043315556105;0.126668744155148;0.0355749454915178;0.569078793470957;0.073497778826919;0.154580462760485
Bixby, OK;Rural;Spring;9;5;0.001308914692304;0.00470914859090375;0.006391296648788;0.0123491749682374;0.0123638964696158;0.182288561355153;0.674769121380103;0.00475417906658265;0.00373536455341836;0.00597086787959846;0.00700310493775454;0.0063969254573187;0.00722652537491972;0.00219696763057572;0.0329419578833295;0.00462298450684733;0.0309710086045504;0.0567902162340478;0.0891270856056167;0.0360963776493033;0.06974492154035;0.0698280647431332;0.415362136104415;0.493763992355369;0.0234160073401126;0.0478342352603106;0.0764615862190938;0.0921285721655204;0.0841540450800392;0.0950677550067852;0.028901964585398;0.589848353405409;0.0827777088672243;0.0697616581658641
Bixby, OK;Rural;Spring;9;11;0.000693205971563997;0.00408492740225099;0.00714480573878011;0.012092423390327;0.011857792001416;0.174081222160767;0.687286744987917;0.00325124797361145;0.00236056482456279;0.00436332950558261;0.00591057337522069;0.00533391965743453;0.0073835088241462;0.00195339538664866;0.023406135239177;0.00366248910798066;0.0451337144526132;0.0493782402812095;0.158175834109019;0.0379583912375099;0.0642437254197505;0.0629971932700318;0.441844152229573;0.524900480895492;0.0260884835680377;0.0404052723589467;0.0746861578340883;0.104747129436271;0.0945276773150805;0.130850478523637;0.0346180558832606;0.326568292060673;0.0510999701771405;0.126680504526024
Bixby, OK;Rural;Spring;9;15;0.00103274251426399;0.00638404818037814;0.00640561811842265;0.0130975281503075;0.011675873107425;0.165295014642218;0.673060519401662;0.0055526250939007;0.00503037112543238;0.0072416166452057;0.00842665599832144;0.00827435915946968;0.00969405329807027;0.000979798119784224;0.0465766873344377;0.00449439083604723;0.026778098274653;0.0273792195567638;0.116662685176147;0.0387606097299023;0.0792535814147922;0.0706510991454799;0.426940797189295;0.510697052988731;0.0251699974838182;0.0448163612223513;0.0645166925685697;0.0732766460457261;0.0719523008301808;0.0842976991599749;0.00852014370041902;0.632695825174067;0.0610516222042521;0.0488436473952363
Bixby, OK;Rural;Summer;9;1;0.00224549180598722;0.0162899230442126;0.0121759198046284;0.0250435166522228;0.0189091171360375;0.194035624117674;0.577678172359093;0.00842687728086304;0.00679220295548875;0.00905736330283584;0.0132380210380616;0.0132904704846272;0.0123551220737808;0.00264651150915553;0.0641598746496406;0.00451065215333432;0.019145139632356;0.0387304698314804;0.214664209171903;0.0574573955131471;0.118178771248138;0.0892309278906994;0.579252280972453;0.459046969011622;0.0352543736509916;0.0621624865047671;0.0828933157284892;0.0502467753245743;0.0504458545940439;0.046895607822652;0.0100452075738587;0.651621924630543;0.0458111842260445;0.0262491217083174
Bixby, OK;Rural;Summer;9;2;0.00173043032835796;0.0114855474731545;0.0127796936699877;0.0201046101469284;0.0148361115800831;0.160768252249213;0.521577681873659;0.00452460961359194;0.00802958888919625;0.01215958194864;0.0176621543125772;0.0163079577732256;0.0180886343088525;0.00449764823395658;0.097572005270018;0.00861538612177209;0.0692601062067866;0.0340931041229666;0.222101097117516;0.0511221578385796;0.0804237628659352;0.0593483738729175;0.488513687233304;0.43351838083918;0.0223305551332302;0.0477944663052346;0.0723773953747448;0.0739642085585688;0.0682932086627878;0.0757501886169643;0.018834904627832;0.697153314910948;0.0615570519167837;0.0846045599385751
Bixby, OK;Rural;Summer;9;12;0.000997983949831182;0.00535929552000916;0.00644612438520891;0.0126707450131167;0.00883398354506072;0.130323924899097;0.551432380796322;0.00716601158883835;0.0113703232445189;0.0136638607494481;0.019180764712542;0.0216051354812412;0.0194199157431465;0.00301707586995005;0.100870010772954;0.0134533104788541;0.0741891532498606;0.041632818808653;0.164610668786885;0.0484594798702988;0.0952537798236915;0.0664104851527073;0.340006572783615;0.490476004950643;0.0272061065933807;0.0383356756816396;0.0460684646324752;0.0580184989380939;0.0653518015971556;0.0587418894818556;0.00912613317457494;0.538988297512545;0.0718863501187359;0.0644042386109872
Bixby, OK;Rural;Winter;9;4;0.00106869267021043;0.00580008973344402;0.00769756447507529;0.0134851913200652;0.0148246056171377;0.190357117137598;0.658465970770356;0.00443367250827296;0.00454964660864679;0.00687847576197991;0.00815522942874983;0.00728559677858687;0.00864785970712738;0.00289935248347109;0.0339077109367513;0.00507412649069193;0.026469097571835;0.0332683126398399;0.204589026916987;0.0438471079926833;0.0768147694023841;0.0844443830965399;0.439859593341956;0.496108528753178;0.0258882602205779;0.0509911496929039;0.0770920067882922;0.102602408595201;0.0916614037737795;0.108800278753246;0.0364772751974206;0.61028344279302;0.0913259933613032;0.0627230351801673
Bixby, OK;Rural;Winter;9;14;0.000756881955192376;0.00420194057336779;0.00629346057438658;0.0118124272967139;0.0123120037531004;0.167039380254505;0.696164300888135;0.00256832985999906;0.00256961853446241;0.00461689401781808;0.00546527191899911;0.00484713733677795;0.00735747680832302;0.000945028549052002;0.0346473239364645;0.00444764799528867;0.0339548757474147;0.026972415254539;0.0973062231375185;0.037437268097566;0.0702673834789517;0.0732391630765058;0.423353158664868;0.523401167273465;0.0233476254115589;0.0461994717296873;0.0830076767405371;0.0953791025049624;0.0845915108620691;0.128401577282808;0.0164924959244579;0.648715164654982;0.0832750231123768;0.109430007632043
Caldwell, OH;Rural;Fall;14;9;0.000591635271335804;0.00393982562934732;0.0101700141717401;0.00548300382798092;0.00922440128270668;0.13289168238602;0.409871414007532;0.0133412157209028;0.0222157448002359;0.0362106331056066;0.0312444548419076;0.0331822086086968;0.043313449457018;0.0178941159920067;0.104080823669656;0.0285586040510604;0.0977867731762469;0.0282306335975024;0.115743346448374;0.0695018127478687;0.0374708136009387;0.0630395002244315;0.418756648034212;0.441413258182991;0.0201092681240482;0.0384407736498851;0.0626566772101595;0.0700236155346003;0.0743664189361298;0.0970720835937745;0.0401034585143467;0.453669515818049;0.124481798043852;0.0485351232112373
Caldwell, OH;Rural;Fall;14;13;0.000494017621528747;0.00344132469469952;0.00532620247649482;0.0111248243037578;0.0129236518249971;0.156776715050122;0.56062497844647;0.00428331447859173;0.00499125784347509;0.00933593884212751;0.0125482532824947;0.0116520964039394;0.0178508005120273;0.000463505776544029;0.0763804038763125;0.00920497788959413;0.102577736676823;0.0217132524681957;0.0762818125834987;0.0407466370135833;0.0851073874389069;0.0988688192247703;0.528533519488306;0.530979746964704;0.0290439262104816;0.0566348203576243;0.105933060517974;0.113633047357618;0.105517731645686;0.161651252512119;0.00419736298517603;0.660994069225122;0.0796596441441052;0.181821551662543
Caldwell, OH;Rural;Fall;14;17;0.000692855075111502;0.00561350667285918;0.00712838129570863;0.0116655173687424;0.00915733988025491;0.118225972764141;0.257017877797281;0.0103717667062836;0.0174568591850728;0.0271877173913331;0.0520132693139063;0.0384811849294367;0.0416581161512231;0.00296516700938568;0.220133231286601;0.0334564061717178;0.146774831000942;0.0311189582803926;0.0682515206536737;0.044826434416946;0.073357965515184;0.0575854290823432;0.502610775135302;0.340071729817018;0.0351066028896864;0.0580596659486839;0.0904234703913859;0.145115202365159;0.107361160179818;0.116224687184195;0.00827271225764794;0.680264248161232;0.103388283802318;0.103006442867216
Caldwell, OH;Rural;Fall;14;21;0.000486619238468865;0.00431494402600145;0.00635773103610512;0.0117371546468114;0.0121566102908313;0.192871872999351;0.635099778052003;0.00361204957043531;0.00412528079940846;0.00746783117321569;0.00935390313354598;0.00831265624037136;0.0126799794196823;0.000912833484870328;0.0495447660068119;0.00645319626906759;0.0345127936130189;0.0165691026582852;0.0663311688268467;0.0397378794275352;0.0733610203905476;0.0759827541053912;0.453885396514218;0.483168699932959;0.0245743106308171;0.0434604601527306;0.0786747363179253;0.0986145686253024;0.0876371069457388;0.133680099397785;0.00962364897861558;0.602234567979109;0.078440936962988;0.0760965941778801
Caldwell, OH;Rural;Fall;14;25;0.000600891546586211;0.00488328369601058;0.00698544421747842;0.0125067352359589;0.0117887370301675;0.136411979980351;0.383956259687165;0.00600187626584076;0.0106419876655312;0.0208142688373889;0.034657171851007;0.0298154834171955;0.0397612304012025;0.0035707932152279;0.150363030586573;0.0240823765382777;0.123158449828038;0.0113363354333422;0.0502869870640087;0.0396945454451553;0.0710690909179575;0.0669890909176695;0.484472727398041;0.387201693348139;0.0182116504867228;0.0361521739244745;0.0707086956656884;0.103651674635006;0.0891712918621995;0.11891674641978;0.0106794258378857;0.63937142839482;0.102402721110061;0.0935412016281318
Caldwell, OH;Rural;Fall;14;29;0.000591337993105641;0.00487087295434097;0.00640543154973673;0.0122567574984621;0.0126247011351508;0.167641400946766;0.489131426706245;0.00645069445750867;0.00862769433022066;0.0173648956955598;0.0251785877310147;0.0209085433757157;0.0259027942592169;0.00336770637556365;0.100696829748531;0.0153791681107777;0.0826011571320835;0.091774303127456;0.0628077078834386;0.0347485148445228;0.066491089097429;0.0684871286807339;0.408232888818339;0.418735605933198;0.0513526865011893;0.0366449612413244;0.0737550387586755;0.101438235308837;0.0842352941145441;0.104355882358973;0.0135676470588817;0.58717705285924;0.0896780427870921;0.0956734090627381
Caldwell, OH;Rural;Spring;14;15;0.000616542541367165;0.00454945932065605;0.00564682021670384;0.0124260891191233;0.010662060270189;0.122302915560834;0.332561273508174;0.00821516910586;0.0136614876831709;0.0223551616597245;0.0380995529134075;0.0302549262659766;0.0441654986787386;0.00280239599422196;0.195073057788205;0.0293561391126837;0.127251450260964;0.0182931014580599;0.0578802268339823;0.0342036242357301;0.0752666574531534;0.0645816741219226;0.431886323284518;0.372349238843161;0.0314745438253709;0.0473126808631108;0.0774207504906448;0.123424729871651;0.0980118089614325;0.143075556725281;0.00907845216363479;0.683200633202368;0.102813443627554;0.100101428127292
Caldwell, OH;Rural;Spring;14;19;0.000845371914839076;0.00560412037266389;0.00771972335160417;0.0148434486385063;0.0138133553541146;0.20452676014881;0.58753239416627;0.00379765403770258;0.00410353089524722;0.00824998234201644;0.0128805124376961;0.0114940155705727;0.0164309658197633;0.00178690760040064;0.0601653799607886;0.00728888792189421;0.0389169894671093;0.0189684387637759;0.0630300882280052;0.0332763466137342;0.0639836065803392;0.0595433255476286;0.454772676475836;0.418848082404378;0.0246937131655036;0.0408988764101324;0.0822255313302757;0.0922852949909553;0.0823514299366386;0.117723307593373;0.0128026967733008;0.66729535127529;0.0808411918850427;0.0744428555242651
Caldwell, OH;Rural;Spring;14;23;0.000637868689727212;0.00413924314582257;0.00552957598324192;0.0101976150334457;0.0106698035446064;0.147234452625901;0.579880627453558;0.0058995950487071;0.00622267139915796;0.0101479109798757;0.0157092423295531;0.0148269953753172;0.0160475060285828;0.00125778869456615;0.085013261320417;0.0113767056420696;0.0752091367054513;0.0166163141840162;0.0598725860324133;0.0357461620869098;0.0659228846823332;0.068975365940694;0.455553229720257;0.49762679413334;0.0298002622189244;0.0360762026705702;0.0588329464484401;0.0845897641784457;0.079839117378277;0.0864112171760369;0.00677283135797757;0.611544802695966;0.0818385872880124;0.0976244881110446
Caldwell, OH;Rural;Spring;14;27;0.000517048998335517;0.00382477763403232;0.00497105679716554;0.0113030604190356;0.00928056786704688;0.106270650245054;0.268911644159591;0.00473330658827113;0.0102509580380886;0.0207655187434617;0.0439477798957433;0.0351916474449564;0.04279503762272;0.00358471917098497;0.213513537246801;0.0331700781894145;0.186968610939299;0.0110414448541426;0.0426391497899759;0.0316705882333942;0.0720117646840338;0.0591264705840624;0.505927472699736;0.348126779107596;0.0195295238092278;0.034968503928795;0.0708362204845786;0.112326843658917;0.0899469026655476;0.109380530980823;0.00916224188879563;0.610561056166441;0.0948528052768974;0.127760252349539
Caldwell, OH;Rural;Summer;14;7;0.000792903880075803;0.00351249009068254;0.00310739277855743;0.00715836588026926;0.00775860152208148;0.136658589416844;0.635528516152373;0.00256149945417891;0.00479447486674031;0.00763756635193914;0.0118466262035657;0.0118046344148938;0.0136572135728538;0.00393981834936847;0.0674511721890081;0.00888002944377478;0.0729101054327933;0.0852589640457695;1.0;0.0657984204100572;0.151576965386921;0.164286835017047;0.46915014503101;0.643992791369086;0.0168722137357477;0.0477314643913632;0.0760359030961216;0.0955435583492466;0.0952048927374328;0.110146024654119;0.0317748072641154;0.69717626635618;0.0917841094799051;0.133555647030265
Caldwell, OH;Rural;Summer;14;8;0.000675506607099958;0.00449113685754191;0.00728368630076286;0.0139302955750731;0.0120446842062858;0.172627379124251;0.567451170946609;0.00587374772932384;0.00625035760709491;0.0123119832817305;0.0157603975500029;0.0141147575570033;0.0191131648657776;0.00569697166500229;0.0773561815630688;0.0117876330209858;0.0532309455423862;0.0211996140184415;0.0824462664534291;0.0394976312462158;0.0755405511790647;0.0653153465995876;0.40916202977395;0.450321745526337;0.023750902139699;0.0373860896511776;0.0736432920625349;0.0916440308407944;0.0820749142120531;0.111139802461657;0.0331269211522208;0.640907354105761;0.097662275179525;0.0700044923557138
Caldwell, OH;Rural;Summer;14;16;0.000847321635743457;0.00509392443597691;0.00841824595372206;0.015568840994876;0.013560477719443;0.199430973046254;0.500200170000645;0.00484961151361412;0.00638711715673885;0.0106892456215889;0.0159192079357139;0.0146021391797194;0.0228043903010407;0.00126987194155797;0.0983442802133345;0.0134355449748683;0.0685786373751637;0.0259153590008917;0.0582191563352438;0.0293403311954126;0.0542624857517274;0.0472626850823428;0.37313119636814;0.34693038941157;0.0240583526533021;0.0411366489149202;0.068844790773364;0.0913505349463388;0.083792688104519;0.130860358224961;0.00728701337674086;0.664591635380601;0.0907948158012614;0.0917239192111243
Caldwell, OH;Rural;Summer;14;20;0.000595284325656631;0.00400231625045617;0.00500314109486422;0.0103366133766648;0.00800807345120789;0.125710187459009;0.408998673776241;0.00514471160355123;0.00873509699899283;0.0169845285011801;0.0292293943561922;0.0254045328074026;0.0372428750120476;0.00348568220691015;0.182269080347295;0.02269994622731;0.106149862205018;0.0148883069652467;0.0459454884072041;0.036368184089689;0.0751375687830146;0.0582112484847249;0.465925757100361;0.433505321424954;0.0213162900834771;0.0364498614327951;0.0708731351742008;0.0975562537074371;0.0847903660840936;0.124302109006921;0.0116338400165581;0.663821331408374;0.0826728729787821;0.0914029742620315
Caldwell, OH;Rural;Summer;14;24;0.000499468177417411;0.00339112604752121;0.00481774466898341;0.00929577009118361;0.0095525816632971;0.159180710412068;0.616752203126977;0.0040998855466319;0.00457407699496574;0.00753448756971832;0.0129123645662409;0.0125868002894786;0.0146898241951546;0.00109498792760037;0.0684706163042302;0.00953438241842115;0.0610129700001105;0.0205850487512666;0.0577360049519893;0.0344667954241359;0.0665031935181889;0.0683404581568843;0.480726717557687;0.526843542165633;0.023581613895448;0.0304009784234939;0.0500769432371143;0.0748781932423697;0.0729902613532754;0.0851855978150599;0.0063497833584474;0.622378457873779;0.0866648286031159;0.0913655089863973
Caldwell, OH;Rural;Winter;14;10;0.000971937992081419;0.00552384757735328;0.00844146143303157;0.015651801414305;0.0155240095679658;0.206497225461599;0.59655393986599;0.00755591793021923;0.00656958086201327;0.0102881436187993;0.00984177209632939;0.00896522801507858;0.0144710767493088;0.00394894805608328;0.0445849554832306;0.00534385906481809;0.0392662948117935;0.029250853201854;0.0997400064765452;0.0384744747673737;0.071337746829266;0.0707552974268187;0.455870432414838;0.439436888625298;0.0304963096323425;0.0489702824398866;0.0766888039551924;0.10149231571361;0.092453040290398;0.149231568845666;0.0407231420237956;0.623310938363653;0.0747087391267599;0.066588528320092
Caldwell, OH;Rural;Winter;14;14;0.000811902652004956;0.00533406732838787;0.0077665809163084;0.0136985280345935;0.0142426359103132;0.20330308618548;0.606316123471436;0.00597294154661658;0.00596229364324133;0.0095692710019611;0.0110487972119814;0.00961558938310257;0.0142942782420199;0.00165628141143699;0.0521481080878921;0.00678750617614895;0.031472008797075;0.0341491815234206;0.0878628430905725;0.0417687885125104;0.0736708889761488;0.0765971092825908;0.434969564147438;0.45108153400539;0.0344664444441106;0.0531928031273374;0.0853725728615296;0.107771401849022;0.0937917066934474;0.139428244994117;0.0161555838289325;0.659294060742952;0.0858125572196956;0.0631365562841926
